HGNC symbol	MIM morbid accession
ARSDP1	
GYG2P1	
C8orf59	
TCEAL5	
	
PIP4K2A	
ACP1	
ELOA3C	
	
HHIP	
VN1R110P	
	
	
PRR23D2	
ANXA2P1	
DENND5A	617281
	
DDX43P3	
B3GNTL1P1	
	
VN1R85P	
	
	
	
ASIC3	
MTDHP5	
	
	
PCGF7P	
	
NSFP1	
MID1IP1	
	
	
NSF	
PELO	
MCEMP1	
	
PRSS1	614044
PRSS1	167800
ZNF92P2	
	
C8orf17	
	
	
PEG13	
MID1IP1-AS1	
CNBP	602668
	
	
	
SMIM22	
RPL23AP55	
	
TNFRSF10A-AS1	
	
MDC1	
CAD	616457
DDIT3	613488
RPS4XP19	
TNFRSF10A	
PRY	415000
KIF21A	135700
WDR54	
	
TRAPPC5	
TRIM16	
	
ZFYVE28	
	
	
	
EFS	
ABCB11	605479
ABCB11	601847
GTF2H2C_2	
CDH26	
	
DPRXP5	
HLCS-IT1	
	
	
	
HLCS	253270
	
	
HSPD1P5	
RIF1	
	
HHIP-AS1	
AHCYL2	
LRRC75B	
FREM3	
GDF3	
	
RPS6	
RPS7P11	
E2F5	
	
SPINT4	
MDC1-AS1	
ABCE1	
XBP1	612371
SNHG15	
	
SLCO2A1	614441
ADCK5	
HNRNPA1P3	
	
	
SNRPD3	
	
RPL32P1	
LINC02407	
PDXDC1	
HLA-DPA1	
	
	
CEACAM7	
	
	
BBS10	615987
GGCT	
KRT8P28	
	
BEND3P1	
SDCBP2	
S100A10	
	
CRYGN	
GUCD1	
SUMO2P15	
	
ELP4	617141
ELP4	106210
FIBIN	
NUTM2HP	
HLA-DPB1	
HEATR5B	
	
	
UBXN8	
	
	
	
	
S100A11	
	
TMEM241	
CPSF1	
PLA2G2F	
PPP2R2C	
TRPC4AP	
	
	
	
NPIPA7	
FKBPL	
LHX5-AS1	
DDIT4L	
LHX5	
DPPA3	
DPRXP7	
	
RTL4	
SH3YL1	
FCHO1	
	
H2AFZ	
HGFAC	
	
SIGIRR	
PPP4C	
SP110	607948
SP110	235550
C20orf197	
	
	
FKBP1A	
SMAD4	260350
SMAD4	175050
SMAD4	174900
SMAD4	139210
GARS	601472
GARS	600794
DYNLL1P6	
	
BBOX1	
ZFP57	601410
	
SIT1	
RBM5	
FAM131C	
LHFPL1	
HMGB3P30	
SNX12	
SMCR2	
	
MYH7B	
HSPA1L	
RPL5P23	
VN1R38P	
SAPCD2P1	
	
BBOX1-AS1	
WAS	313900
WAS	300299
RP9P	
GHRH	
PSMD10	
GUSBP5	
GYPE	
CATSPERD	
FCER2	
ZNF29P	
	
	
APOL3	
ZDHHC20P1	
OTUD5	
CDRT1	
SDCBP2-AS1	
	
	
ZSCAN10	
LRP6	616724
LRP6	610947
	
RAI1	
DEFB107A	
	
PYM1	
	
	
	
	
	
ANAPC10	
	
LINC01281	
	
ELAC1	
	
	
LINC01282	
SGO1	616201
GALNT8	
GOLGA8G	
CLIC1	
	
	
GAS6-AS2	
HIST1H2APS6	
	
	
	
MAPK1	
LINC01793	
SMCR5	
RAI1-AS1	
	
PPIB	259440
SREBF1	
LILRP2	
	
PPT2	
	
	
	
	
	
	
	
HSPA1A	
	
PDCD1LG2	
TBL2	
ATXN7L3B	
MR1	
AKAP3	
PSMA4	
	
HSPA1B	
	
TMC5	
LILRP1	
	
	
	
STMP1	
SNX22	
	
STMN2	
	
DAAM2	
DGKA	
PLVAP	
MS4A8	
SLC13A4	
KIR3DL2	
ARPP21-AS1	
GCHFR	
	
ARPP21	
CACTIN	
NDUFA9	256000
GAPDHP1	
CTSLP4	
	
	
SERTM1	
ZFYVE19	
GAPDHP34	
	
MIER1	
SH3BP5	
	
ABCC10	
FMO2	
AQP3	607457
COL2A1	616583
COL2A1	609508
COL2A1	609162
COL2A1	608805
COL2A1	604864
COL2A1	271700
COL2A1	215150
COL2A1	200610
COL2A1	184250
COL2A1	183900
COL2A1	156550
COL2A1	151210
COL2A1	150600
COL2A1	132450
COL2A1	108300
	
DEFB105A	
BCL2L14	
	
FAM180A	
MTCYBP36	
	
CYCSP17	
UGT1A12P	
XGY1	
SHROOM2P1	
MED14P1	
	
DEFB106A	
	
NHLRC1	254780
	
PRSS3P1	
OTOR	
	
TTTY15	
EFL1	
CHRNB1	616314
CHRNB1	616313
	
CACTIN-AS1	
DEFB104A	
EEF1B2P4	
	
	
NBPF13P	
	
	
RPL30P12	
FREM1	
PRSS3P2	
	
	
	
TPMT	610460
	
C3orf56	
KCNA6	
TRIM39	
	
SORBS1	
DDAH2	
	
CABLES1	
	
	
MOCS1	252150
DYRK4	
	
RCN1	
GSTT2	
KCNC2	
WASF3	
GRM4	
DLK2	
	
DDTL	
	
DDT	
UBE2G2	
GATA5	
RPS3AP44	
WASF3-AS1	
	
LINC01085	
	
	
	
GYPB	611162
PADI6	617234
LUZP6	
	
	
	
MTPN	
RPL7AP72	
AGO1	
	
	
	
	
	
SETD6	
	
SH3BP5-AS1	
TERB2	
	
PRSS2	167800
	
SPEM2	
KRT18P44	
KRTAP5-3	
	
SPAG11A	
	
RGS13	
	
	
	
RPL32P35	
SPEM3	
	
PTPN18	
	
LRIT2	
KRTAP5-4	
MND1	
DSG4	607903
	
GLRA3	
	
SPEM1	
WSB2	
C15orf62	
ZNF735	
	
RDM1	
DNAJC17	
ZNF679	
PRRT1	
KRTAP5-5	
	
	
RPS26P56	
	
LRIT1	
	
TMEM102	
RSL24D1P11	
LINC01897	
MTND2P31	
LINC00504	
	
HMGN1P30	
FGF11	
	
GTF2H2	
FAM99A	
ZNF680P1	
TRIM60P18	
RMRP	607095
RMRP	250460
RMRP	250250
YWHAEP1	
FAM126A	610532
VN1R40P	
	
TGOLN2	
	
KIR2DL4	
ZNF736	
SEC63	617004
SEC63	174050
TRAF3IP1	616629
CHCHD3P3	
HCG18	
NPM1P39	
NTAN1	
	
AGPAT1	
	
SNRPEP7	
	
	
FOXO4	
MTCO2P1	
C6orf48	
MIR646HG	
CEP57L1P1	
USP9Y	415000
LENG9	
KRTCAP3	
LENG8	
	
	
	
	
	
CBS	236200
MANEA-AS1	
	
LINC01825	
LINC02000	
MIR4432HG	
LINC01827	
MANEA	
DSG1	615508
DSG1	148700
GYPA	611162
KLHL40	615348
	
RFC5	
ZNF33A	
DHRS9	
LINC01234	
HCG17	
SPTLC1P4	
PMF1-BGLAP	
THAP9	
TRIM26BP	
PGGT1BP1	
RPP21	
TCHHL1	
LAG3	
DYNLL1P4	
DSG1-AS1	
TCHH	617252
	
WDTC1	
RPS11P7	
	
TMCO1	
	
	
EIF4EBP2	
KIR2DS4	
PGD	
	
IFT172	616394
IFT172	615630
	
FAM99B	
KIR3DP1	
	
	
KIR2DL1	
THAP9-AS1	
KRTAP5-6	
SCGB1C2	
FLG-AS1	
PMS2	614337
PMS2	276300
FZD3	
	
NODAL	270100
	
COX6B1P1	
PMF1	
CDY4P	
CXorf65	
	
	
	
SGO1-AS1	
CRNN	
RSL24D1P6	
WBP1LP1	
CDH12P4	
RPL23AP50	
TRBD1	
ZNF786	
TRBJ1-1	
TINAG	
GOLGA8G	
	
RPTN	
KRT8P31	
BST2	
	
FLG2	
KCNJ4	
ALLC	612396
HRNR	
	
KIR2DP1	
LINC01424	
	
	
KIR3DL1	609423
HMGN3P1	
	
FLG	605803
FLG	146700
CCDC194	
	
	
	
PCSK2	
	
	
ARHGEF39	
	
	
AURKA	
PUDPP2	
	
ICE2P1	
DCDC2C	
URB1-AS1	
BGLAP	
GPR12	
	
	
DDX17	
HMGB1P11	
	
FMO1	
FGFR1OP2P1	
	
OXSR1	
CCDC141	146110
RPS21P8	
	
EBF2	
PAQR6	
TRRAP	
	
NPR1	
GAPDHP48	
DOC2B	
TRBJ1-2	
	
LINC01364	
	
	
	
	
TRBJ1-3	
	
	
HECW1	
UCK2	
DDR1-AS1	
ASAH2B	
TOP3B	
TRBV28	
	
TCEAL4P1	
LINC02197	
	
PGBD4P1	
ARL2BPP3	
LINC01773	
	
NDE1P2	
PMCHL2	
TRBV29-1	
	
	
TRBJ1-4	
ELOCP8	
LINC01895	
RIPK2	
TRBJ1-5	
	
	
	
CA9	
DEFB103A	
CDY13P	
	
RPS6P2	
	
USP9YP24	
ADAM29	
HSFY7P	
A1CF	
RPL31P59	
ELOCP19	
	
PKN2	
TRBJ1-6	
	
CDC42EP5	
KISS1R	614837
KISS1R	176400
MS4A18	
	
	
TRBC1	
	
	
HSPD1P2	
IGLJCOR18	
TTN	613765
TTN	611705
TTN	608807
TTN	604145
TTN	603689
TTN	600334
	
GSTTP1	
DYNLT3P1	
	
	
	
	
LINC01060	
ANKRD12	
MTMR12	
RGR	613769
RNF4	
	
MIR1-1HG	
SMS	309583
TRBJ2-1	
RPL21P127	
DEFB4A	
FUBP1	
CCDC107	
C20orf166-AS1	
HCG4B	
HCG4P7	
HLA-H	
ZNRD1ASP	
TRBJ2-2	
RFXAP	209920
	
	
	
MANBAL	
ACTG1P23	
TRBJ2-2P	
	
EI24P1	
HERC2P11	
RPL7P3	
	
	
	
	
OTUD4	
FOSL2	
	
	
	
TRBJ2-3	
CDK6	616080
EGFL8	
LAIR2	
PALD1	
	
	
	
KDELR3	
	
DNAJC19P3	
	
CEACAM4	
	
DDAH2	
	
	
	
	
	
LINC00454	
	
SF3B3	
	
RYK	
DNAJC19P2	
CEACAMP3	
XYLT1	615777
XYLT1	264800
LYPLA2	
FKBP9	
SMAD9	615342
LINC00452	
	
MCCD1P2	
	
	
BCL11A	
ZNRD1	
CEACAM21	
ZNF705B	
YY1P1	
PKN2-AS1	
NDUFV2	252010
LINC02091	
STXBP6	
RPL36AP10	
CDC42EP5	
DEFB108A	
HECW1-IT1	
PRSS1	614044
PRSS1	167800
	
	
	
	
FTH1P7	
LUARIS	
LINC02016	
	
TRBJ2-4	
	
TRBJ2-5	
BEX2	
	
CLNS1AP1	
LINC01471	
CHST12	
CTBP2P6	
RPL10P10	
EPHA2	116600
LINC02034	
LAIR2	
	
HMGB3P14	
CLUH	
LINC2194	
PPM1F	
	
DDX39AP1	
	
	
CFTR-AS1	
XPO7	
SMAD9-IT1	
RPL7AP73	
IPMKP1	
CTTNBP2	
RFESDP1	
SAMD9	617053
SAMD9	610455
CACNG3	
BASP1P1	
NUS1P2	
LINC00621	
	
	
COX6B1P6	
	
SLC35E3	
	
TCEAL7	
PTMAP1	
LAMTOR3P1	
INHA	
GRM7-AS1	
	
	
ATAT1	
RPS27P12	
NDNF	
GRM7	
	
OBSL1	612921
MAN2B2	
RGS2	
	
RHEB	
	
	
NAB2	
	
HMGA1P6	
	
	
N4BP2L2-IT2	
LINC00362	
	
FRG1-DT	
N4BP2L2	
	
LRRC43	
NDUFV2-AS1	
	
	
	
	
	
OFD1P9Y	
	
PRSS3P1	
ZNRF3-AS1	
PRSS2	167800
ZNRF3-IT1	
ZNRF3	
	
	
MTERF2	
EXOSC3P1	
	
FBLN1	608180
	
EVA1C	
RBMY2BP	
	
RPL23AP1	
HLA-F-AS1	
OR4F29	
	
ELOVL7	
CICP7	
	
HCG4P11	
HCG9P5	
HLA-W	
HLA-J	
GYG2-AS1	
WBP1LP7	
HLA-F	
TMEM263	
	
GYG2	
LINC01671	
IL31	
CLIC1	
	
	
PRF1	609135
PRF1	605027
PRF1	603553
KRT18P51	
ETF1P2	
MICF	
MCCD1P1	
DDX39BP2	
DDX39BP1	
HCG4P3	
WBP1LP1	
PDLIM2	
HCG9	
TRBD1	
CLPP	614129
ETF1P1	
TMEM52B	
STAT6	
HLA-U	
HLA-A	608579
GATD1	
	
	
LINC02286	
LINC01032	
HMGN2P6	
ZNF101P2	
CLEC4G	
BLOC1S5-TXNDC5	
OR7K1P	
SUV39H1	
AJUBA	
	
RPL23AP24	
CHMP7	
ZNF662	
TUBB8P12	
EEF1E1-BLOC1S5	
	
	
BLOC1S5	
RPL23AP63	
OLR1	608446
ASB1	
HSD17B12	
PRKAB2	
	
RPL36AP41	
	
	
	
	
	
CFAP99	
SRGAP1	188470
LINC01578	
	
ASCC2	
	
N4BP2L1	
NMRAL2P	
LINC02158	
FAM198A	
CFTR	277180
CFTR	219700
CFTR	211400
CFTR	167800
RPL29P28	
	
	
FAM193A	
TFEB	
	
EEF1E1	
TFPT	
CHD2	615369
	
	
CRISPLD2	
	
ZNF70	
EXTL3-AS1	
HIGD1A	
EXTL3	617425
VPREB3	
	
	
	
	
	
	
KRT18P50	
NPPB	
CCDC34	
TXNDC5	
DUSP13	
OSGIN2	
	
	
HAUS4	
MS4A15	
	
	
CHCHD10	616209
CHCHD10	615911
CHCHD10	615048
KIAA2013	
	
	
RPL17P10	
	
MMP11	
	
MTCO1P20	
ACKR2	
	
	
MTCO2P20	
	
MICE	
MIR670HG	
	
TMEM212-IT1	
	
	
FRG1	158900
	
TMEM212	
	
	
FMO5	
	
MTATP6P20	
	
PHBP2	
MTCO3P20	
	
	
	
MTCYBP34	
	
KDM1B	
IL25	
ATP8A2P2	
	
PRPF31	600138
MTND1P10	
	
TSSC4	
TMEM212-AS1	
LINC01208	
LINC01718	
	
	
	
PSPH	614023
	
RTKN	
	
KLF11	610508
	
	
	
LINC02306	
WNT3	273395
GRM7-AS3	
HHATL	
CYB5AP5	
CRIP1P1	
	
	
	
	
RBM19	
PIP5K1P1	
	
SLCO4A1-AS1	
BMP6	
	
	
STAMBP	
	
RPH3AL	
	
MTDHP3	
LINC01107	
MTDHP4	
C22orf15	
LINC01937	
NCL	
	
VN1R84P	
	
RBMY2WP	
SLCO4A1	
GRM7-AS2	
CXorf36	
	
	
	
MRPS36P1	
	
	
TRBJ2-6	
TTTY17A	
TRBJ2-7	
ERCC8	614621
ERCC8	216400
RGPD8	
UBE2V1P6	
FAM83H	130900
USP17L3	
FAM66E	
	
	
RCC2	
FUT9	
	
	
USP17L8	
	
DEFB109C	
KLHL7-AS1	
KRT8P51	
GRIFIN	
EFTUD1P1	
CHRM2	
ARID3A	
EIF2AK2	
EIF2AK1	
	
TUBGCP5	
	
IQANK1	
NKX6-3	
DDX3X	300958
	
	
MFAP1	
TRBC2	
	
	
LINC01480	
LINC01304	
HERC2P11	
	
LINC01209	
	
TAPBPL	
MAD2L1BP	
	
RPS26P42	
	
	
SMIM11B	
FTLP14	
SAMD8	
LINC02004	
	
PSMC1P3	
CDH1	608089
CDH1	176807
CDH1	167000
CDH1	137215
CDH1	119580
CDH1	114480
	
OR13Z2P	
OR13Z1P	
	
DDX3Y	
OR13Z3P	
	
RPL7AP15	
	
	
MTND5P15	
GALE	230350
GEMIN2P1	
GNL3LP1	
CRADD	614499
CHD1L	
MYL7	
	
ZNF100	
SKIV2L	614602
MRPS18A	
NUP54	
	
BIN1	255200
	
SMURF1	
ANKRD61	
	
AIMP2	
VAMP1	108600
TWIST2	227260
TWIST2	209885
TWIST2	200110
	
RPSAP44	
	
KRASP1	
	
	
	
KIR3DX1	
NOVA1	
EIF4A1P5	
	
CCDC92	
SAMD9L	
	
ADAMTS14	
PHEX	307800
	
ZNF720	
	
	
	
	
	
MRPL20P1	
	
SRP72P1	
DNAH10OS	
RSPH9	612650
	
	
	
ZNF664	
	
	
GALM	
CTSB	
KRBOX1-AS1	
	
AMOTL2	
	
CYP8B1	
NDUFA3	
ELOBP3	
	
	
TRBV30	
HHATL-AS1	
GAPDHP21	
	
CCDC13-AS1	
CTBP2P5	
	
FSHR	608115
FSHR	276400
FSHR	233300
NTN1	
GSTT1	
CCDC13	
	
	
FAM83B	
	
ALS2CR12	
PPP2CB	
ELMOD2	
GPATCH11	
	
TSEN2P1	
HLA-T	
	
FHL3	
HLA-G	600807
	
CPEB2-AS1	
C8orf58	
CMTM5	
PHEX-AS1	
LINC01940	
TMED1	
IFITM10	
	
BRI3BPP1	
TMEM40	
NELFE	
FOXO6	
HNRNPA1P22	
KRBOX1	
	
	
DNAJC15	
SUPT20H	
	
	
DUS3L	
DNAH10	
	
TTC21A	
PTPRK	
RIPPLY3	
HMGN1P12	
BDP1	
PEBP1P2	
DNM2	615368
DNM2	606482
DNM2	160150
	
LINC02005	
TRBJ1-1	
EDN2	
	
CD27-AS1	
TRBJ1-2	
LINC02047	
	
TRBJ1-3	
CDH4	
TRBJ1-4	
C22orf31	
	
HOPX	
	
GOLGB1	
CD4	613949
MGA	
AMOT	
	
IL9RP4	
LINC00400	
HCG4P5	
HLA-K	
	
IL2RG	312863
IL2RG	300400
HCG4P8	
	
MICD	
ROGDI	226750
CD27	615122
TATDN2P3	
	
SDAD1P4	
SGCG	253700
CNTN6	
	
	
SMARCA1	
ENO1P3	
ITGB5	
	
	
	
RPL39P5	
	
DUXAP4	
C10orf25	
	
RPL7P47	
	
SLC22A13	
CUBNP3	
LINC01216	
ANKRD54P1	
	
EMCN	
RPS19P7	
CEP164P1	
	
	
	
	
TUBB7P	
	
	
APP	605714
APP	104300
	
LINC01204	
RSU1P2	
DUX4L9	
BEX3	
	
	
	
	
MTCYBP17	
	
MTND6P17	
MTND5P9	
ANKRD30BP3	
	
MTND4P8	
	
MTND3P3	
ZNF22	
MTCO3P9	
MTATP6P9	
MTCO2P9	
MTCO1P9	
HMGB1P1	
APOL4	181500
LGR4	615311
	
ALKBH7	
RPS20P32	
ZWINT	
	
SNRPGP7	
PRR22	
	
TMEM222	
	
	
PLB1	
RFLNA	
ATG4A	
AGL	232400
PSPN	
HORMAD1	
BCAP31P1	
	
	
HGF	608265
LINC01626	
HPS5	614074
	
KRT19P1	
	
TEX15	
	
PLA2G2C	
F11	612416
	
AMIGO2	
UBXN10-AS1	
BOD1P1	
CCT8P1	
PDIA3P1	
	
TGIF1	142946
UBXN10	
LINC00624	
	
PCED1B	
AKR1B1P2	
ITGB5-AS1	
LIPG	
LINC00565	
	
	
LINC00858	
TSPY26P	
TUBB	615771
TUBB	156610
LDHAP4	
ERICH6	
ZNF106	
	
PCED1B-AS1	
	
WDR48	
LINC01218	
TMEM131L	
LINC01217	
	
	
MVB12A	
	
	
GLOD5	
	
SRC	616937
SRC	114500
	
DOK7	254300
DOK7	208150
MTND2P33	
MTND1P22	
LINC00686	
	
	
NTSR1	
WNT9B	
PLAGL2	
NDUFA5P3	
ACER2	
MTND3P9	
	
	
MTND4LP12	
	
MTND4P22	
ZNF425	
	
MTCYBP11	
MTCO3P5	
	
SNRPCP3	
MTNR1A	
ERICH6-AS1	
ADM2	
CNTN3	
	
	
ARHGEF19-AS1	
VSIG10	
	
ARHGEF19	
TBX6	122600
	
	
F11-AS1	
	
ARHGAP15	
COPG1	
STX8	
CRB3P1	
	
	
POFUT1	615327
DTNA	604169
	
	
MIR200CHG	
BFSP1	611391
	
LRPAP1	615431
SLC25A5P6	
PIGP	617599
LILRB2	
ACTG1P20	
	
HLA-DPA2	
FAM120C	
	
PTPRK	
PEBP1	
CHIAP1	
SUMO3	
GORASP1	
	
NIPA2P2	
CELF2-AS2	
TNIP3	
RASA3-IT1	
RASA3	
	
CELF2-AS1	
	
ADAM9	612775
	
LINC00659	
CELF2	
	
KCNMB4	
	
	
	
MAP1LC3BP1	
	
MRGBP	
RIC1	
ADAM20P2	
HCRTR2	
ZNF398	
C11orf98P1	
WDR76	
FAM237B	
SLC39A10	
SLC24A2	
	
	
OGFR	
UTP11	
	
COL11A2P1	
PLEKHA3P1	
	
HLA-DPB2	
	
	
MTND6P11	
	
	
RBMS3-AS1	
	
MESTP4	
ALKAL1	
MTCO2P5	
RBMS3	
	
	
	
TBATA	
MTND5P24	
	
TRBJ1-5	
	
PCAT19	
QTRT1P1	
HNRNPA3P6	
XACT	
	
DDR1	
	
RPL36P19	
TTL	
ENOX1-AS1	
MIOX	
ENOX1	
HLA-DPA3	
LYPLA2P1	
ZBED9	
	
ELMO2P1	
	
NPIPA5	
LCE5A	
LFNG	609813
AEBP2	
BISPR	
DDR1	
RPS27AP2	
	
CD209	614371
CD209	609423
CD209	607948
DEK	
MYLKP1	
	
EMG1	211180
OR7E66P	
OR7E22P	
RPL17P20	
	
ENOX1-AS2	
B3GNT4	
CLEC4C	
	
MYH6	614090
MYH6	614089
MYH6	613252
MYH6	613251
MYH6	192600
DDX39A	
FGGY	
TROAP	
CCT6A	
OGFR-AS1	
	
VPS33A	617303
	
	
	
ANXA2	
	
PHB2	
	
ETV5-AS1	
AK3P3	
ETV5	
KLHL7	
AHCYP5	
	
	
EIF3LP3	
FXYD6P2	
INTS3	
UCP1	601665
RANBP3L	
PTPRB	
	
	
PRUNE1	617481
KRT18P9	
	
CYCSP55	
PPTC7	
POU3F1	
SSU72P1	
	
KCTD17	616398
FAM90A11P	
	
	
PIP5K1C	611369
NPM1P48	
HTR2C	
KIR3DX1	
C12orf66	
	
UQCC3	616111
	
	
	
ZNF37A	
DIABLO	614152
LBHD1	
LINC01757	
	
	
	
GPKOW	
PTN	
ERMP1	
DGKG	
RPL36AP53	
RPL13P	
	
LINC01623	
HSPA8P7	
ZNF90P2	
LINC01249	
	
	
	
	
	
TRBJ1-6	
	
LINC01343	
	
C12orf56	
FAM90A24P	
	
PPIAP45	
LINC01685	
HSD17B7P2	
	
SEMA5A	
LINC02416	
CLEC16A	
	
LINC02156	
INTS5	
	
	
FAM90A12P	
	
CLCN3P1	
C1S	617174
C1S	613783
	
	
VWA5B1	
GOLGA6L1	
PDCD5P1	
EEF1A1P4	
	
	
C11orf98	
LINC00533	
	
KRT8P14	
CACYBPP1	
TNPO1P1	
CCSER2	
FRG2	
DUX4L45	
	
PCMTD1P2	
RB1CC1	114480
	
DUX4L46	
DUX4L47	
	
LINC00273	
	
BCLAF1P2	
SLC22A14	
	
	
	
	
VN1R67P	
LINC01248	
OR7E96P	
CASKP1	
	
SFPQP1	
	
METTL12	
TBC1D9	
GTF2F1	
	
PPP2R2A	
	
	
EPHB6	
CLDN12	
SORD	
FIG4	612691
FIG4	612577
FIG4	611228
FIG4	216340
	
NANOGNB	
	
HSP90AB4P	
	
ADAM10	615590
ADAM10	615537
	
	
RPS11P6	
	
MAGIX	
	
SEMA5A-AS1	
	
TNRC18P1	
	
HCG14	
VN1R3	
	
RBM22P13	
	
FAR2P2	
LINC00370	
ZNF267	
SLAMF7	
LINC01067	
UFL1-AS1	
	
UFL1	
HERC2P9	
	
GABARAPL1	
RPL12P29	
	
MTHFD2P3	
	
RPSAP2	
RPL3P7	
	
	
PTTG1IP	
	
	
FMO4	
PRPH	105400
UBE2Q2	
RNF150	
	
	
UQCRHP1	
HNRNPCP7	
	
RPL7P46	
TRBC1	
HMGA1	125853
TRBJ2-1	
CYP4F62P	
	
BNIP3P42	
ZNF680	
TRBJ2-2	
POM121L2	
KLF2P2	
	
	
TRBJ2-2P	
RBMS3-AS2	
TRBJ2-3	
VN1R10P	
MIR9-3HG	
RPS12P5	
NANOG	
TRBJ2-4	
RBMS3-AS3	
TRBJ2-5	
MTND4LP9	
TRBJ2-6	
	
	
ZCWPW2	
ZNF204P	
	
	
	
HMGB1P51	
TRBJ2-7	
	
	
ATP1B3P1	
	
TRBC2	
NOP56P1	
	
	
	
TRBV30	
RPL13P	
	
LINC01623	
	
LINC02184	
ZNF391	
OSTM1-AS1	
	
	
	
RPL12P45	
	
KCNE1B	
	
OSTM1	259720
PTP4A1P3	
CDK14	
SPIN2B	
	
CLUHP11	
CCNYL3	
	
MLXIPL	194050
	
	
MCFD2P1	
	
ZNF184	
LILRA2	
SMIM34B	
PGC	
	
	
	
FAM85B	
	
MAEA	
CRY1	614163
MYH7	613426
MYH7	608358
MYH7	255310
MYH7	255160
MYH7	192600
MYH7	181430
MYH7	160500
ENPP7P1	
CCM2	603284
	
	
FAM96AP1	
	
	
GTF2B	
	
	
	
SNRPCP17	
HMGCL	246450
TAB3P1	
FAM3C2	
DPPA2P1	
	
	
GATA1	314050
GATA1	300835
GATA1	300367
GATA1	190685
GUCY2D	601777
GUCY2D	204000
TMEM57	
	
	
PDCL2P1	
	
SOX11	615866
METTL15P3	
IGHV3OR16-9	
	
	
PTCHD1-AS	
	
	
IGHV1OR16-1	
CABIN1	
	
	
IGHV1OR16-3	
DDX53	
ZNF736P11Y	
	
TTTY4	
NRTN	
LINC01810	
CYS1	
ZNF645	
TRIM27	
	
CUBNP2	
	
	
	
	
	
LPCAT3	
RPS3AP5	
SEPT7P9	
SMDT1	
SLC27A3	
ELMOD3	
TOP1P1	
BPY2	415000
	
	
LINC01519	
	
KREMEN1	617392
HNRNPA3P15	
	
	
	
CTSS	
	
	
ATP5G2P3	
ANKRD44-IT1	
	
GOLGA8EP	
	
	
	
	
SAP18P2	
	
ANKRD44	
TTC39B	
TMEM41B	
EPHB6	
	
TMPRSS6	206200
	
LINC01105	
	
	
RPL7AP71	
SLC35E1	
SLC39A4	201100
ACP2	200950
WNK3	
BRAT1	614498
	
MMEL1	
NXN	
	
TTLL4	
ALG5	
TANGO2	616878
	
	
RPS26P40	
GFRAL	
MRPS35P3	
FUT6	613852
	
LINC00471	
TPT1P10	
CHERP	
	
IPMK	
CENPS-CORT	
C17orf97	
PRR13P2	
	
	
	
	
CYP2D6	608902
	
ABR	
SIAH2-AS1	
	
SIAH2	
EXOSC8	616081
CORT	
CENPS	
RPL19P18	
EMG1	
USP43	
NAMPTP3	
GPM6A	
OR6D1P	
YPEL3	
	
KCND1	
TBL1XR1-AS1	
ABCF1	
BCOR	
TBL1XR1	616944
TBL1XR1	602342
	
	
LINC01141	
DSTN	
CHRAC1	
HVCN1	
OLA1P1	
NDUFA6	
ARHGEF10L	
	
OR7E55P	
	
DLEC1P1	
	
	
CRCT1	
GTPBP10	
	
LSP1P2	
HNRNPA1P1	
	
LCE3E	
NDUFA6-AS1	
APOL2	181500
	
SPINK2	
MORC2	616688
LIN7C	
IQCB1	609254
	
	
	
TTC34	
C21orf59	615500
	
	
DNAJB4	
RAB40A	
	
LCE3D	
LILRA2	
FAM213B	
LCE3C	
CALR3	613875
RPLP1P13	
LCE3B	
SACS	
GIPC2	
	
	
CFAP52	
	
	
CLRN1	614180
CLRN1	276902
CLRN1	268000
	
RPS27AP8	
ALG1L6P	
	
HEYL	
	
	
FNDC3B	
	
	
FAM86DP	
DDX18P3	
LINC00885	
	
	
GM2AP2	
LINC01556	
LY9	
IL34	
	
	
	
	
SMIM7	
DGKI	
NT5C1A	
TCTN1	614173
ZMYM1	
	
	
	
	
MRFAP1	
ANK1	
NR1H3	
CEP152	614852
CEP152	613823
MINDY4B	
MYC	113970
	
	
SLC1A3	612656
CLRN1-AS1	
HPCAL4	
	
	
	
DKK4	
FLOT1	
	
HEPACAM2	
	
	
TCP10L	
MORC2-AS1	
	
	
MLLT3	
SUMO2P16	
	
RPS10	613308
PLP2	
TVP23CP1	
PURG	
	
MSH5-SAPCD1	
	
WRN	277700
TRIM60P8Y	
	
	
ZNF736P3Y	
OR2AD1P	
	
TRIM60P9Y	
SRSF10P1	
ADI1P3	
CAMK2N1	
ARSD-AS1	
POTEI	
	
	
LINC00846	
ARSD	
TTN-AS1	
	
MEX3C	
SAPCD1-AS1	
	
HNRNPCP4	
MSH5	617442
MIR222HG	
CD83P1	
	
	
MUL1	
TCEAL4	
FAM86B3P	
RPS29P14	
	
NT5C3A	266120
ZDHHC19	
	
RPS4XP4	
C2orf40	
FAM43B	
SGPL1	617575
RSL24D1P9	
LINC01630	
ALG1L13P	
CA3	
	
	
LINC01520	
LINC01247	
SS18L2P2	
	
ENTPD6	
RPL35P2	
CYCSP53	
NUDT3	
ABCB10P1	
	
	
LINC01824	
PIK3CDP1	
	
	
DAZ1	415000
	
PRICKLE3	
RPL23AP43	
CA13	
SMIM29	
GRID1-AS1	
	
GRID1	
	
	
GCK	606176
GCK	602485
GCK	125853
GCK	125851
UQCRC1	
SNHG18	
	
	
	
	
	
LINC02482	
LINC00399	
	
	
RFLNB	
BOC	
LINC00710	
CA3-AS1	
TAF4	
